region_type,region,date,statistic,num_people
state,"Hong Kong, Hong Kong (State/Province)",2020-01-27,active,8
state,"Hong Kong, Hong Kong (State/Province)",2020-01-27,confirmed,8
state,"Hong Kong, Hong Kong (State/Province)",2020-01-27,deaths,0
state,"Hong Kong, Hong Kong (State/Province)",2020-01-27,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-01-28,active,8
state,"Hong Kong, Hong Kong (State/Province)",2020-01-28,confirmed,8
state,"Hong Kong, Hong Kong (State/Province)",2020-01-28,deaths,0
state,"Hong Kong, Hong Kong (State/Province)",2020-01-28,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-01-29,active,10
state,"Hong Kong, Hong Kong (State/Province)",2020-01-29,confirmed,10
state,"Hong Kong, Hong Kong (State/Province)",2020-01-29,deaths,0
state,"Hong Kong, Hong Kong (State/Province)",2020-01-29,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-01-30,active,10
state,"Hong Kong, Hong Kong (State/Province)",2020-01-30,confirmed,10
state,"Hong Kong, Hong Kong (State/Province)",2020-01-30,deaths,0
state,"Hong Kong, Hong Kong (State/Province)",2020-01-30,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-01-31,active,12
state,"Hong Kong, Hong Kong (State/Province)",2020-01-31,confirmed,12
state,"Hong Kong, Hong Kong (State/Province)",2020-01-31,deaths,0
state,"Hong Kong, Hong Kong (State/Province)",2020-01-31,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-01,active,13
state,"Hong Kong, Hong Kong (State/Province)",2020-02-01,confirmed,13
state,"Hong Kong, Hong Kong (State/Province)",2020-02-01,deaths,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-01,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-02,active,15
state,"Hong Kong, Hong Kong (State/Province)",2020-02-02,confirmed,15
state,"Hong Kong, Hong Kong (State/Province)",2020-02-02,deaths,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-02,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-03,active,15
state,"Hong Kong, Hong Kong (State/Province)",2020-02-03,confirmed,15
state,"Hong Kong, Hong Kong (State/Province)",2020-02-03,deaths,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-03,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-04,active,16
state,"Hong Kong, Hong Kong (State/Province)",2020-02-04,confirmed,17
state,"Hong Kong, Hong Kong (State/Province)",2020-02-04,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-04,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-05,active,20
state,"Hong Kong, Hong Kong (State/Province)",2020-02-05,confirmed,21
state,"Hong Kong, Hong Kong (State/Province)",2020-02-05,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-05,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-06,active,23
state,"Hong Kong, Hong Kong (State/Province)",2020-02-06,confirmed,24
state,"Hong Kong, Hong Kong (State/Province)",2020-02-06,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-06,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-07,active,24
state,"Hong Kong, Hong Kong (State/Province)",2020-02-07,confirmed,25
state,"Hong Kong, Hong Kong (State/Province)",2020-02-07,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-07,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-08,active,25
state,"Hong Kong, Hong Kong (State/Province)",2020-02-08,confirmed,26
state,"Hong Kong, Hong Kong (State/Province)",2020-02-08,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-08,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-09,active,28
state,"Hong Kong, Hong Kong (State/Province)",2020-02-09,confirmed,29
state,"Hong Kong, Hong Kong (State/Province)",2020-02-09,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-09,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-10,active,37
state,"Hong Kong, Hong Kong (State/Province)",2020-02-10,confirmed,38
state,"Hong Kong, Hong Kong (State/Province)",2020-02-10,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-10,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-11,active,48
state,"Hong Kong, Hong Kong (State/Province)",2020-02-11,confirmed,49
state,"Hong Kong, Hong Kong (State/Province)",2020-02-11,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-11,recovered,0
state,"Hong Kong, Hong Kong (State/Province)",2020-02-12,active,48
state,"Hong Kong, Hong Kong (State/Province)",2020-02-12,confirmed,50
state,"Hong Kong, Hong Kong (State/Province)",2020-02-12,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-12,recovered,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-13,active,51
state,"Hong Kong, Hong Kong (State/Province)",2020-02-13,confirmed,53
state,"Hong Kong, Hong Kong (State/Province)",2020-02-13,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-13,recovered,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-14,active,54
state,"Hong Kong, Hong Kong (State/Province)",2020-02-14,confirmed,56
state,"Hong Kong, Hong Kong (State/Province)",2020-02-14,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-14,recovered,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-15,active,54
state,"Hong Kong, Hong Kong (State/Province)",2020-02-15,confirmed,56
state,"Hong Kong, Hong Kong (State/Province)",2020-02-15,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-15,recovered,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-16,active,54
state,"Hong Kong, Hong Kong (State/Province)",2020-02-16,confirmed,57
state,"Hong Kong, Hong Kong (State/Province)",2020-02-16,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-16,recovered,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-17,active,57
state,"Hong Kong, Hong Kong (State/Province)",2020-02-17,confirmed,60
state,"Hong Kong, Hong Kong (State/Province)",2020-02-17,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-17,recovered,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-18,active,59
state,"Hong Kong, Hong Kong (State/Province)",2020-02-18,confirmed,62
state,"Hong Kong, Hong Kong (State/Province)",2020-02-18,deaths,1
state,"Hong Kong, Hong Kong (State/Province)",2020-02-18,recovered,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-19,active,56
state,"Hong Kong, Hong Kong (State/Province)",2020-02-19,confirmed,63
state,"Hong Kong, Hong Kong (State/Province)",2020-02-19,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-19,recovered,5
state,"Hong Kong, Hong Kong (State/Province)",2020-02-20,active,60
state,"Hong Kong, Hong Kong (State/Province)",2020-02-20,confirmed,68
state,"Hong Kong, Hong Kong (State/Province)",2020-02-20,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-20,recovered,6
state,"Hong Kong, Hong Kong (State/Province)",2020-02-21,active,61
state,"Hong Kong, Hong Kong (State/Province)",2020-02-21,confirmed,68
state,"Hong Kong, Hong Kong (State/Province)",2020-02-21,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-21,recovered,5
state,"Hong Kong, Hong Kong (State/Province)",2020-02-22,active,61
state,"Hong Kong, Hong Kong (State/Province)",2020-02-22,confirmed,69
state,"Hong Kong, Hong Kong (State/Province)",2020-02-22,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-22,recovered,6
state,"Hong Kong, Hong Kong (State/Province)",2020-02-23,active,61
state,"Hong Kong, Hong Kong (State/Province)",2020-02-23,confirmed,74
state,"Hong Kong, Hong Kong (State/Province)",2020-02-23,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-23,recovered,11
state,"Hong Kong, Hong Kong (State/Province)",2020-02-24,active,58
state,"Hong Kong, Hong Kong (State/Province)",2020-02-24,confirmed,79
state,"Hong Kong, Hong Kong (State/Province)",2020-02-24,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-24,recovered,19
state,"Hong Kong, Hong Kong (State/Province)",2020-02-25,active,63
state,"Hong Kong, Hong Kong (State/Province)",2020-02-25,confirmed,84
state,"Hong Kong, Hong Kong (State/Province)",2020-02-25,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-25,recovered,19
state,"Hong Kong, Hong Kong (State/Province)",2020-02-26,active,65
state,"Hong Kong, Hong Kong (State/Province)",2020-02-26,confirmed,91
state,"Hong Kong, Hong Kong (State/Province)",2020-02-26,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-26,recovered,24
state,"Hong Kong, Hong Kong (State/Province)",2020-02-27,active,66
state,"Hong Kong, Hong Kong (State/Province)",2020-02-27,confirmed,92
state,"Hong Kong, Hong Kong (State/Province)",2020-02-27,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-27,recovered,24
state,"Hong Kong, Hong Kong (State/Province)",2020-02-28,active,62
state,"Hong Kong, Hong Kong (State/Province)",2020-02-28,confirmed,94
state,"Hong Kong, Hong Kong (State/Province)",2020-02-28,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-28,recovered,30
state,"Hong Kong, Hong Kong (State/Province)",2020-02-29,active,60
state,"Hong Kong, Hong Kong (State/Province)",2020-02-29,confirmed,95
state,"Hong Kong, Hong Kong (State/Province)",2020-02-29,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-02-29,recovered,33
state,"Hong Kong, Hong Kong (State/Province)",2020-03-01,active,58
state,"Hong Kong, Hong Kong (State/Province)",2020-03-01,confirmed,96
state,"Hong Kong, Hong Kong (State/Province)",2020-03-01,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-03-01,recovered,36
state,"Hong Kong, Hong Kong (State/Province)",2020-03-02,active,62
state,"Hong Kong, Hong Kong (State/Province)",2020-03-02,confirmed,100
state,"Hong Kong, Hong Kong (State/Province)",2020-03-02,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-03-02,recovered,36
state,"Hong Kong, Hong Kong (State/Province)",2020-03-03,active,61
state,"Hong Kong, Hong Kong (State/Province)",2020-03-03,confirmed,100
state,"Hong Kong, Hong Kong (State/Province)",2020-03-03,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-03-03,recovered,37
state,"Hong Kong, Hong Kong (State/Province)",2020-03-04,active,66
state,"Hong Kong, Hong Kong (State/Province)",2020-03-04,confirmed,105
state,"Hong Kong, Hong Kong (State/Province)",2020-03-04,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-03-04,recovered,37
state,"Hong Kong, Hong Kong (State/Province)",2020-03-05,active,60
state,"Hong Kong, Hong Kong (State/Province)",2020-03-05,confirmed,105
state,"Hong Kong, Hong Kong (State/Province)",2020-03-05,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-03-05,recovered,43
state,"Hong Kong, Hong Kong (State/Province)",2020-03-06,active,59
state,"Hong Kong, Hong Kong (State/Province)",2020-03-06,confirmed,107
state,"Hong Kong, Hong Kong (State/Province)",2020-03-06,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-03-06,recovered,46
state,"Hong Kong, Hong Kong (State/Province)",2020-03-07,active,55
state,"Hong Kong, Hong Kong (State/Province)",2020-03-07,confirmed,108
state,"Hong Kong, Hong Kong (State/Province)",2020-03-07,deaths,2
state,"Hong Kong, Hong Kong (State/Province)",2020-03-07,recovered,51
state,"Hong Kong, Hong Kong (State/Province)",2020-03-08,active,53
state,"Hong Kong, Hong Kong (State/Province)",2020-03-08,confirmed,114
state,"Hong Kong, Hong Kong (State/Province)",2020-03-08,deaths,3
state,"Hong Kong, Hong Kong (State/Province)",2020-03-08,recovered,58
state,"Hong Kong, Hong Kong (State/Province)",2020-03-09,active,53
state,"Hong Kong, Hong Kong (State/Province)",2020-03-09,confirmed,115
state,"Hong Kong, Hong Kong (State/Province)",2020-03-09,deaths,3
state,"Hong Kong, Hong Kong (State/Province)",2020-03-09,recovered,59
state,"Hong Kong, Hong Kong SAR (State/Province)",2020-03-10,active,52
state,"Hong Kong, Hong Kong SAR (State/Province)",2020-03-10,confirmed,120
state,"Hong Kong, Hong Kong SAR (State/Province)",2020-03-10,deaths,3
state,"Hong Kong, Hong Kong SAR (State/Province)",2020-03-10,recovered,65
state,"Hubei, China (State/Province)",2020-01-22,active,399
state,"Hubei, China (State/Province)",2020-01-22,confirmed,444
state,"Hubei, China (State/Province)",2020-01-22,deaths,17
state,"Hubei, China (State/Province)",2020-01-22,recovered,28
state,"Hubei, China (State/Province)",2020-01-23,active,399
state,"Hubei, China (State/Province)",2020-01-23,confirmed,444
state,"Hubei, China (State/Province)",2020-01-23,deaths,17
state,"Hubei, China (State/Province)",2020-01-23,recovered,28
state,"Hubei, China (State/Province)",2020-01-24,active,494
state,"Hubei, China (State/Province)",2020-01-24,confirmed,549
state,"Hubei, China (State/Province)",2020-01-24,deaths,24
state,"Hubei, China (State/Province)",2020-01-24,recovered,31
state,"Hubei, China (State/Province)",2020-01-25,active,689
state,"Hubei, China (State/Province)",2020-01-25,confirmed,761
state,"Hubei, China (State/Province)",2020-01-25,deaths,40
state,"Hubei, China (State/Province)",2020-01-25,recovered,32
state,"Hubei, China (State/Province)",2020-01-26,active,964
state,"Hubei, China (State/Province)",2020-01-26,confirmed,1058
state,"Hubei, China (State/Province)",2020-01-26,deaths,52
state,"Hubei, China (State/Province)",2020-01-26,recovered,42
state,"Hubei, China (State/Province)",2020-01-27,active,1302
state,"Hubei, China (State/Province)",2020-01-27,confirmed,1423
state,"Hubei, China (State/Province)",2020-01-27,deaths,76
state,"Hubei, China (State/Province)",2020-01-27,recovered,45
state,"Hubei, China (State/Province)",2020-01-28,active,3349
state,"Hubei, China (State/Province)",2020-01-28,confirmed,3554
state,"Hubei, China (State/Province)",2020-01-28,deaths,125
state,"Hubei, China (State/Province)",2020-01-28,recovered,80
state,"Hubei, China (State/Province)",2020-01-29,active,3341
state,"Hubei, China (State/Province)",2020-01-29,confirmed,3554
state,"Hubei, China (State/Province)",2020-01-29,deaths,125
state,"Hubei, China (State/Province)",2020-01-29,recovered,88
state,"Hubei, China (State/Province)",2020-01-30,active,4651
state,"Hubei, China (State/Province)",2020-01-30,confirmed,4903
state,"Hubei, China (State/Province)",2020-01-30,deaths,162
state,"Hubei, China (State/Province)",2020-01-30,recovered,90
state,"Hubei, China (State/Province)",2020-01-31,active,5461
state,"Hubei, China (State/Province)",2020-01-31,confirmed,5806
state,"Hubei, China (State/Province)",2020-01-31,deaths,204
state,"Hubei, China (State/Province)",2020-01-31,recovered,141
state,"Hubei, China (State/Province)",2020-02-01,active,6736
state,"Hubei, China (State/Province)",2020-02-01,confirmed,7153
state,"Hubei, China (State/Province)",2020-02-01,deaths,249
state,"Hubei, China (State/Province)",2020-02-01,recovered,168
state,"Hubei, China (State/Province)",2020-02-02,active,10532
state,"Hubei, China (State/Province)",2020-02-02,confirmed,11177
state,"Hubei, China (State/Province)",2020-02-02,deaths,350
state,"Hubei, China (State/Province)",2020-02-02,recovered,295
state,"Hubei, China (State/Province)",2020-02-03,active,12722
state,"Hubei, China (State/Province)",2020-02-03,confirmed,13522
